,Arm_ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
42871,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,2,1.807717084884644,True,0.772,"[[ 0.00000000e+00  4.99092762e-01 -3.00402302e-02  3.78621868e-02
   2.42071118e-01]
 [ 1.00000000e+00  8.79922750e-01 -3.75511001e-02 -2.93679152e-02
  -1.93651567e-01]
 [ 0.00000000e+00  0.00000000e+00  1.59946871e-01 -6.49886297e-01
  -8.02639663e-04]
 [ 0.00000000e+00  0.00000000e+00  7.80875402e-01  6.24686424e-01
   6.24686424e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.24686807e-01  7.80874924e-01
   7.80874924e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  1.10684829e-03
   1.10684829e-03]]",[ 0.49873707 -2.24552672  1.57190318  0.38376128 -1.95196844  0.68351762],0.0,[0.014 0.064 0.031 0.002 0.048],0.048,0.081,0.159
42872,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,3,1.5329749584197998,True,0.8,"[[ 0.00000000e+00  5.29547092e-01 -8.89493853e-02  1.08463678e-01
   2.39269783e-01]
 [ 1.00000000e+00  8.94152143e-01 -1.07981022e-01 -8.79688234e-02
  -1.97100796e-01]
 [ 0.00000000e+00  0.00000000e+00  1.59780655e-01 -6.77838159e-01
   1.11690250e-03]
 [ 0.00000000e+00  0.00000000e+00  7.71846613e-01  6.35807998e-01
   6.35807998e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.35808781e-01  7.71845662e-01
   7.71845662e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  1.56928204e-03
   1.56928204e-03]]",[ 0.509569   -2.25985225  1.57236561  0.24582455 -1.8202238   0.69527121],0.0,[0.013 0.065 0.031 0.001 0.042],0.042,0.07400000000000001,0.152
42873,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,4,1.729944944381714,True,0.9009999999999999,"[[ 0.00000000e+00  7.72982344e-01 -1.93167392e-01  1.29635774e-01
   1.74847113e-01]
 [ 1.00000000e+00  7.23117957e-01 -1.31947021e-01 -1.95672527e-01
  -2.55982427e-01]
 [ 0.00000000e+00  0.00000000e+00  1.61116360e-01 -6.97148291e-01
  -1.21822901e-03]
 [ 0.00000000e+00  0.00000000e+00  5.64042762e-01  8.25736208e-01
   8.25736208e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.25745580e-01  5.64036360e-01
   5.64036360e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663832e-12 -4.76436314e-03
  -4.76436314e-03]]",[ 0.78657376 -2.5423191   1.56603195  0.10778251 -1.67464901  0.97041972],0.0,[0.    0.082 0.031 0.    0.036],0.036000000000000004,0.067,0.149
42874,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,5,1.8171491622924805,True,0.7909999999999999,"[[ 0.00000000e+00  4.26225220e-01 -1.66411565e-01  2.65392363e-01
   2.62331752e-01]
 [ 1.00000000e+00  9.74655481e-01 -2.64315095e-01 -1.63356709e-01
  -1.65147514e-01]
 [ 0.00000000e+00  0.00000000e+00  1.58597801e-01 -7.02880719e-01
  -2.88970049e-03]
 [ 0.00000000e+00  0.00000000e+00  8.46245905e-01  5.32787137e-01
   5.32787137e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.32792519e-01  8.46237358e-01
   8.46237358e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  4.49448605e-03
   4.49448605e-03]]",[ 0.43617528 -2.13269337  1.57529083 -0.00233701 -1.55913748  0.56993935],0.0,[0.022 0.058 0.031 0.    0.031],0.031,0.062,0.14200000000000002
42875,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,6,1.5274491310119631,True,0.8320000000000001,"[[ 0.00000000e+00  5.56547992e-01 -2.53986889e-01  2.96387816e-01
   2.35451712e-01]
 [ 1.00000000e+00  8.96168338e-01 -2.96570748e-01 -2.54337098e-01
  -2.01642569e-01]
 [ 0.00000000e+00  0.00000000e+00  1.60216728e-01 -6.93685827e-01
   1.66306210e-03]
 [ 0.00000000e+00  0.00000000e+00  7.59530644e-01  6.50471422e-01
   6.50471422e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.50471522e-01  7.59530527e-01
   7.59530527e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -5.54986225e-04
  -5.54986225e-04]]",[ 0.54488926 -2.27900141  1.57024134 -0.11534003 -1.46082104  0.70694644],0.0,[0.009 0.066 0.031 0.    0.027],0.031,0.058,0.133
42876,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,7,1.7162480354309082,True,0.9309999999999999,"[[ 0.00000000e+00  8.18640397e-01 -3.96100248e-01  2.25742882e-01
   1.53765095e-01]
 [ 1.00000000e+00  6.52452331e-01 -2.26271847e-01 -3.96591695e-01
  -2.69175459e-01]
 [ 0.00000000e+00  0.00000000e+00  1.60467977e-01 -6.85463835e-01
  -9.31658153e-04]
 [ 0.00000000e+00  0.00000000e+00  4.96021353e-01  8.68309867e-01
   8.68309867e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.68310323e-01  4.96021092e-01
   4.96021092e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663866e-12 -1.02569016e-03
  -1.02569016e-03]]",[ 0.7824996  -2.62258196  1.56977064 -0.21060975 -1.35718122  1.04802756],0.0,[0.    0.087 0.031 0.001 0.023],0.031,0.055,0.142
42877,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,8,1.7256770133972168,True,0.823,"[[ 0.00000000e+00  5.53098080e-01 -3.30493220e-01  3.80052882e-01
   2.33834887e-01]
 [ 1.00000000e+00  8.78706870e-01 -3.79789029e-01 -3.29991679e-01
  -2.03479097e-01]
 [ 0.00000000e+00  0.00000000e+00  1.59589858e-01 -6.76950226e-01
  -4.18365126e-03]
 [ 0.00000000e+00  0.00000000e+00  7.54367568e-01  6.56452044e-01
   6.56452044e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.56452262e-01  7.54367318e-01
   7.54367318e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663869e-12  8.14761879e-04
   8.14761879e-04]]",[ 0.56510993 -2.28690248  1.57161109 -0.27985527 -1.277445    0.712523  ],0.0,[0.008 0.066 0.031 0.001 0.021],0.031,0.053000000000000005,0.127
42878,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,9,1.6240198612213137,True,0.757,"[[ 0.00000000e+00  3.29874314e-01 -2.65214124e-01  5.02861034e-01
   2.74081812e-01]
 [ 1.00000000e+00  9.59327233e-01 -5.01862284e-01 -2.61277215e-01
  -1.44827175e-01]
 [ 0.00000000e+00  0.00000000e+00  1.56573103e-01 -6.53290756e-01
  -2.06156828e-03]
 [ 0.00000000e+00  0.00000000e+00  8.84135653e-01  4.67221765e-01
   4.67221765e-01]
 [ 0.00000000e+00  0.00000000e+00 -4.67230294e-01  8.84119513e-01
   8.84119513e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89636109e-12  6.04223330e-03
   6.04223330e-03]]",[ 0.31274838 -2.05695183  1.5768386  -0.37544539 -1.18870054  0.49107743],0.0,[0.042 0.054 0.031 0.002 0.018],0.031,0.051,0.147
42879,_roll_z_0_1_roll_y_0_3_pitch_y_0_7_pitch_y_0_3,10,2.040369033813477,True,0.93,"[[ 0.00000000e+00  8.66203542e-01 -5.22935447e-01  2.21701721e-01
   1.18640349e-01]
 [ 1.00000000e+00  5.26255082e-01 -2.16614774e-01 -5.19231976e-01
  -2.86398549e-01]
 [ 0.00000000e+00  0.00000000e+00  1.54701769e-01 -6.52630133e-01
  -5.81861061e-04]
 [ 0.00000000e+00  0.00000000e+00  3.82695224e-01  9.23834069e-01
   9.23834069e-01]
 [ 0.00000000e+00  0.00000000e+00 -9.23874648e-01  3.82678416e-01
   3.82678416e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663865e-12  9.37243488e-03
   9.37243488e-03]]",[ 0.84299633 -2.74888081  1.5801689  -0.3721755  -1.19674378  1.18360694],0.0,[0.002 0.096 0.032 0.002 0.018],0.032,0.052000000000000005,0.15
44310,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,1,3.8448619842529297,True,0.512,"[[ 0.00000000e+00  8.16047649e-02 -3.48038823e-03  1.31844345e-02
   3.00309343e-01]
 [ 1.00000000e+00  9.63464267e-01 -1.35944918e-02 -2.39163530e-04
  -7.68643070e-02]
 [ 0.00000000e+00  0.00000000e+00  1.59899131e-01 -4.04589661e-01
  -2.48535314e-03]
 [ 0.00000000e+00  0.00000000e+00  9.68756020e-01  2.48008680e-01
   2.48008680e-01]
 [ 0.00000000e+00  0.00000000e+00 -2.48015673e-01  9.68728706e-01
   9.68728706e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663849e-12  7.50926164e-03
   7.50926164e-03]]",[ 0.06649809 -1.82142772  1.57830566  0.63641543 -2.19919417  0.24676467],0.0,[0.104 0.042 0.032 0.005 0.061],0.061,0.098,0.244
44311,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,2,1.8252968788146973,True,0.519,"[[ 0.00000000e+00  4.64734111e-01 -1.99072349e-02  2.62213726e-02
   2.44605011e-01]
 [ 1.00000000e+00  8.57211037e-01 -2.55730968e-02 -1.77500725e-02
  -1.90427087e-01]
 [ 0.00000000e+00  0.00000000e+00  1.59837206e-01 -4.12888947e-01
   2.43169432e-03]
 [ 0.00000000e+00  0.00000000e+00  7.89097213e-01  6.14260388e-01
   6.14260388e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.14268336e-01  7.89087003e-01
   7.89087003e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  5.08707971e-03
   5.08707971e-03]]",[ 0.44023207 -2.23225474  1.57588343  0.59051861 -2.1691593   0.66900946],0.0,[0.021 0.063 0.031 0.004 0.06 ],0.06,0.095,0.179
44312,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,3,1.5345351696014404,True,0.547,"[[ 0.00000000e+00  4.80189186e-01 -6.26751856e-02  8.14848049e-02
   2.46824478e-01]
 [ 1.00000000e+00  8.97546820e-01 -8.24813797e-02 -6.57675954e-02
  -1.87556941e-01]
 [ 0.00000000e+00  0.00000000e+00  1.60699714e-01 -4.56150162e-01
  -2.66242503e-04]
 [ 0.00000000e+00  0.00000000e+00  7.96211779e-01  6.05004360e-01
   6.05004360e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.05018019e-01  7.96193803e-01
   7.96193803e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89713825e-12 -6.71947507e-03
  -6.71947507e-03]]",[ 0.49490818 -2.22058483  1.5640768   0.42317811 -1.99311557  0.64430324],0.0,[0.014 0.062 0.031 0.002 0.05 ],0.05,0.083,0.159
44313,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,4,1.709908962249756,True,0.635,"[[ 0.00000000e+00  7.51088988e-01 -1.94742291e-01  1.43671914e-01
   1.82112355e-01]
 [ 1.00000000e+00  7.40762485e-01 -1.41377056e-01 -1.91603206e-01
  -2.50866658e-01]
 [ 0.00000000e+00  0.00000000e+00  1.58201380e-01 -4.93979926e-01
   1.00509997e-03]
 [ 0.00000000e+00  0.00000000e+00  5.87481956e-01  8.09214551e-01
   8.09214551e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.09237266e-01  5.87465465e-01
   5.87465465e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  7.49248491e-03
   7.49248491e-03]]",[ 0.76168341 -2.51364897  1.57828888  0.14155478 -1.71559347  0.94033573],0.0,[0.    0.08  0.032 0.    0.037],0.037000000000000005,0.069,0.149
44314,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,5,1.8329670429229736,True,0.564,"[[ 0.00000000e+00  4.22674968e-01 -1.54049465e-01  2.43741717e-01
   2.62273992e-01]
 [ 1.00000000e+00  9.74045410e-01 -2.44487100e-01 -1.56952903e-01
  -1.65262425e-01]
 [ 0.00000000e+00  0.00000000e+00  1.61650594e-01 -5.00414406e-01
  -8.27069554e-04]
 [ 0.00000000e+00  0.00000000e+00  8.46056257e-01  5.33084953e-01
   5.33084953e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.33093622e-01  8.46042499e-01
   8.46042499e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -5.70284195e-03
  -5.70284195e-03]]",[ 0.46403353 -2.13304922  1.56509345  0.04022905 -1.60835736  0.56596088],0.0,[0.018 0.058 0.031 0.    0.033],0.033,0.064,0.14
44315,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,6,1.6262619495391846,True,0.606,"[[ 0.00000000e+00  6.09082703e-01 -2.43122282e-01  2.55698784e-01
   2.23956040e-01]
 [ 1.00000000e+00  8.64238784e-01 -2.54055110e-01 -2.39753837e-01
  -2.14336847e-01]
 [ 0.00000000e+00  0.00000000e+00  1.57475655e-01 -4.96497487e-01
   1.84614434e-03]
 [ 0.00000000e+00  0.00000000e+00  7.22481256e-01  6.91372635e-01
   6.91372635e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.91390508e-01  7.22462580e-01
   7.22462580e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663860e-12  7.19030114e-03
   7.19030114e-03]]",[ 0.5841848  -2.33420824  1.57798669 -0.08110209 -1.49564973  0.75382385],0.0,[0.006 0.069 0.032 0.    0.028],0.032,0.06,0.135
44316,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,7,1.7284810543060305,True,0.65,"[[ 0.00000000e+00  8.06842802e-01 -3.85148358e-01  2.30749979e-01
   1.58359950e-01]
 [ 1.00000000e+00  6.62569922e-01 -2.28850167e-01 -3.82969997e-01
  -2.66490236e-01]
 [ 0.00000000e+00  0.00000000e+00  1.57455942e-01 -4.83078352e-01
  -2.25390419e-03]
 [ 0.00000000e+00  0.00000000e+00  5.10816522e-01  8.59675870e-01
   8.59675870e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.59689759e-01  5.10808269e-01
   5.10808269e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  5.68426981e-03
   5.68426981e-03]]",[ 0.80974757 -2.60545834  1.57648063 -0.27778783 -1.28573765  1.03318663],0.0,[0.001 0.086 0.031 0.001 0.021],0.031,0.053000000000000005,0.14
44317,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,8,1.8087701797485352,True,0.5589999999999999,"[[ 0.00000000e+00  4.87706904e-01 -3.09174454e-01  4.02556350e-01
   2.45833429e-01]
 [ 1.00000000e+00  8.96940122e-01 -4.02455409e-01 -3.08870101e-01
  -1.88854243e-01]
 [ 0.00000000e+00  0.00000000e+00  1.59665473e-01 -4.59397909e-01
  -1.34078546e-05]
 [ 0.00000000e+00  0.00000000e+00  7.93011044e-01  6.09207126e-01
   6.09207126e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.09207259e-01  7.93010872e-01
   7.93010872e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89713825e-12  6.59232045e-04
   6.59232045e-04]]",[ 0.46593236 -2.22585687  1.57145556 -0.4058448  -1.16490827  0.65474583],0.0,[0.018 0.063 0.031 0.002 0.017],0.031,0.05,0.131
44318,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,9,1.7439079284667969,True,0.517,"[[ 0.00000000e+00  1.67209152e-01 -1.78137341e-01  5.29004857e-01
   2.93786049e-01]
 [ 1.00000000e+00  9.80050467e-01 -5.29115407e-01 -1.73376102e-01
  -9.89279362e-02]
 [ 0.00000000e+00  0.00000000e+00  1.54237939e-01 -4.33152243e-01
   1.73806848e-03]
 [ 0.00000000e+00  0.00000000e+00  9.47730320e-01  3.19055426e-01
   3.19055426e-01]
 [ 0.00000000e+00  0.00000000e+00 -3.19072468e-01  9.47679699e-01
   9.47679699e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  1.03355294e-02
   1.03355294e-02]]",[ 0.18631913 -1.89554697  1.58113204 -0.51594461 -1.06045872  0.32002454],0.0,[0.071 0.046 0.032 0.003 0.014],0.032,0.049,0.166
44319,_roll_z_0_1_roll_y_0_5_pitch_y_0_5_pitch_y_0_3,10,2.218993902206421,True,0.607,"[[ 0.00000000e+00  8.38969081e-01 -5.24215310e-01  2.13487965e-01
   1.18091776e-01]
 [ 1.00000000e+00  5.23223174e-01 -2.15954573e-01 -5.26533428e-01
  -2.86617531e-01]
 [ 0.00000000e+00  0.00000000e+00  1.64214752e-01 -4.26008829e-01
   2.17329253e-03]
 [ 0.00000000e+00  0.00000000e+00  3.80902436e-01  9.24589741e-01
   9.24589741e-01]
 [ 0.00000000e+00  0.00000000e+00 -9.24615236e-01  3.80891934e-01
   3.80891934e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -7.42602718e-03
  -7.42602718e-03]]",[ 0.82796024 -2.75082054  1.56337023 -0.54256354 -1.03524366  1.18037622],0.0,[0.001 0.096 0.031 0.004 0.014],0.031,0.049,0.14600000000000002
44590,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,1,4.050798177719116,True,0.861,"[[ 0.00000000e+00  7.24092940e-01  1.94177207e-03 -1.57056116e-03
  -9.70830985e-02]
 [ 1.00000000e+00  1.01902159e+00  3.64505437e-03 -7.92385164e-03
   5.17190311e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.59963795e-01  6.90766058e-01
  -1.17493556e-04]
 [ 0.00000000e+00  0.00000000e+00  8.82579748e-01 -4.70133277e-01
  -4.70133277e-01]
 [ 0.00000000e+00  0.00000000e+00 -4.70162726e-01 -8.82524465e-01
  -8.82524465e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663887e-12 -1.11924521e-02
  -1.11924521e-02]]",[ 0.70639045 -2.06027147 -1.55960364 -0.1611817   1.73304622 -2.66099304],0.0,[0.    0.054 0.031 0.    0.038],0.038,0.069,0.12300000000000001
44591,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,2,1.518110990524292,True,0.935,"[[ 0.00000000e+00  8.86081196e-01 -2.92214164e-02 -3.96558119e-02
  -8.71914151e-02]
 [ 1.00000000e+00  8.89501915e-01 -3.79975996e-02  2.78549174e-02
   6.70569352e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.60144890e-01  6.96270779e-01
  -1.01221097e-03]
 [ 0.00000000e+00  0.00000000e+00  7.92699662e-01 -6.09609617e-01
  -6.09609617e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.09612374e-01 -7.92696076e-01
  -7.92696076e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663898e-12 -3.00756634e-03
  -3.00756634e-03]]",[ 0.89502473 -2.22636783 -1.56778876 -0.08808456  1.66808298 -2.4770237 ],0.0,[0.005 0.063 0.031 0.    0.035],0.035,0.066,0.134
44592,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,3,1.5323030948638916,True,0.934,"[[ 0.00000000e+00  8.76437129e-01 -7.86062201e-02 -1.08453294e-01
  -8.80880015e-02]
 [ 1.00000000e+00  9.03392475e-01 -1.05104715e-01  7.57674384e-02
   6.58818743e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.60806014e-01  6.99346406e-01
  -2.87448386e-04]
 [ 0.00000000e+00  0.00000000e+00  8.00812324e-01 -5.98904162e-01
  -5.98904162e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.98915372e-01 -8.00797335e-01
  -8.00797335e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12 -6.11823564e-03
  -6.11823564e-03]]",[ 0.89278852 -2.21294234 -1.56467805  0.03176162  1.54164793 -2.48946304],0.0,[0.005 0.062 0.031 0.    0.03 ],0.031,0.061,0.128
44593,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,4,1.5164399147033691,True,0.9890000000000001,"[[ 0.00000000e+00  1.00616760e+00 -1.82831475e-01 -1.73823709e-01
  -7.56425446e-02]
 [ 1.00000000e+00  7.32256293e-01 -1.73171517e-01  1.82450537e-01
   7.98626973e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.60270449e-01  6.85052238e-01
  -3.93744301e-04]
 [ 0.00000000e+00  0.00000000e+00  6.87666692e-01 -7.26026111e-01
  -7.26026111e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.26026529e-01 -6.87666295e-01
  -6.87666295e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663856e-12 -1.07359181e-03
  -1.07359181e-03]]",[ 0.98596711 -2.38332232 -1.56972273  0.20427107  1.37010476 -2.33639782],0.0,[0.012 0.072 0.031 0.001 0.024],0.031,0.055999999999999994,0.14
44594,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,5,1.7167408466339111,True,0.866,"[[ 0.00000000e+00  7.28843523e-01 -1.18172940e-01 -2.16810855e-01
  -9.67054594e-02]
 [ 1.00000000e+00  1.01012389e+00 -2.18000350e-01  1.19514687e-01
   5.24218772e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.59369572e-01  6.86378085e-01
   3.03241568e-05]
 [ 0.00000000e+00  0.00000000e+00  8.79140908e-01 -4.76560378e-01
  -4.76560378e-01]
 [ 0.00000000e+00  0.00000000e+00 -4.76561921e-01 -8.79138062e-01
  -8.79138062e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  2.54443869e-03
   2.54443869e-03]]",[ 0.75114932 -2.06753615 -1.57334077  0.19780663  1.37271402 -2.65472908],0.0,[0.    0.054 0.031 0.    0.024],0.031,0.055,0.109
44595,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,6,1.5190880298614502,True,0.8909999999999999,"[[ 0.00000000e+00  8.30735353e-01 -2.12605804e-01 -2.98825433e-01
  -8.94363857e-02]
 [ 1.00000000e+00  8.83086506e-01 -2.96936309e-01  2.10988548e-01
   6.40315013e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.61352334e-01  6.52631263e-01
   1.04868722e-03]
 [ 0.00000000e+00  0.00000000e+00  8.13074468e-01 -5.82155710e-01
  -5.82155710e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.82159694e-01 -8.13068902e-01
  -8.13068902e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -3.69995336e-03
  -3.69995336e-03]]",[ 0.84627502 -2.19217871 -1.56709636  0.37409526  1.18716734 -2.51139624],0.0,[0.002 0.061 0.031 0.002 0.018],0.031,0.051,0.114
44596,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,7,1.611931085586548,True,0.894,"[[ 0.00000000e+00  9.42180713e-01 -3.45044424e-01 -3.26543359e-01
  -7.56951826e-02]
 [ 1.00000000e+00  6.74116247e-01 -3.27302740e-01  3.45457608e-01
   7.98011719e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.59336398e-01  5.98496312e-01
   1.41855263e-03]
 [ 0.00000000e+00  0.00000000e+00  6.88208310e-01 -7.25512437e-01
  -7.25512437e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.25513144e-01 -6.88207640e-01
  -6.88207640e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  1.39565855e-03
   1.39565855e-03]]",[ 0.90197364 -2.38257605 -1.57219199  0.54914893  1.0087511  -2.32808036],0.0,[0.005 0.072 0.031 0.004 0.013],0.031,0.048,0.125
44597,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,8,1.7204201221466064,True,0.812,"[[ 0.00000000e+00  6.93460272e-01 -2.42573413e-01 -4.25541376e-01
  -9.57872391e-02]
 [ 1.00000000e+00  9.12361910e-01 -4.29620468e-01  2.46724804e-01
   5.40808881e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.55278441e-01  5.86393696e-01
  -2.49748323e-04]
 [ 0.00000000e+00  0.00000000e+00  8.70784627e-01 -4.91642072e-01
  -4.91642072e-01]
 [ 0.00000000e+00  0.00000000e+00 -4.91664655e-01 -8.70744631e-01
  -8.70744631e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  9.58443949e-03
   9.58443949e-03]]",[ 0.70577384 -2.08479672 -1.58038091  0.57700439  0.99606248 -2.627799  ],0.0,[0.    0.055 0.032 0.004 0.013],0.032,0.049,0.10400000000000001
44598,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,9,1.5361199378967283,True,0.754,"[[ 0.00000000e+00  5.02847307e-01 -1.86066883e-01 -5.41339904e-01
  -1.04006673e-01]
 [ 1.00000000e+00  9.64626597e-01 -5.40504228e-01  1.84915190e-01
   3.58014216e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.61477434e-01  5.26770023e-01
   9.32852965e-04]
 [ 0.00000000e+00  0.00000000e+00  9.45542078e-01 -3.25498805e-01
  -3.25498805e-01]
 [ 0.00000000e+00  0.00000000e+00 -3.25499891e-01 -9.45538922e-01
  -9.45538922e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663873e-12 -2.58363698e-03
  -2.58363698e-03]]",[ 0.52590664 -1.90233669 -1.56821269  0.72092047  0.84139524 -2.80648433],0.0,[0.011 0.046 0.031 0.007 0.009],0.031,0.047,0.10400000000000001
44599,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_1,10,1.936806917190552,True,0.815,"[[ 0.00000000e+00  9.45289668e-01 -4.68171919e-01 -3.53730572e-01
  -6.61331361e-02]
 [ 1.00000000e+00  5.08879028e-01 -3.52257433e-01  4.67649467e-01
   8.78979374e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.61706132e-01  5.12309070e-01
  -6.00756926e-04]
 [ 0.00000000e+00  0.00000000e+00  6.01231998e-01 -7.99071132e-01
  -7.99071132e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.99074517e-01 -6.01229451e-01
  -6.01229451e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12 -2.91085250e-03
  -2.91085250e-03]]",[ 0.91501514 -2.49655066 -1.56788547  0.74846925  0.82778855 -2.21418571],0.0,[0.006 0.079 0.031 0.007 0.009],0.031,0.047,0.132
44600,_roll_z_0_1_roll_y_0_5_pitch_y_0_7_pitch_y_0_3,1,3.850596904754639,True,0.7829999999999999,"[[ 0.00000000e+00  5.67522781e-01 -2.66744046e-03  2.87609837e-03
   2.49783758e-01]
 [ 1.00000000e+00  1.04236392e+00 -3.62931188e-03 -4.53180673e-03
  -1.83572131e-01]
 [ 0.00000000e+00  0.00000000e+00  1.60014768e-01 -6.27007148e-01
   3.05726921e-03]
 [ 0.00000000e+00  0.00000000e+00  8.05775097e-01  5.92218799e-01
   5.92218799e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.92221658e-01  8.05771207e-01
   8.05771207e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -3.10733277e-03
  -3.10733277e-03]]",[ 0.57841299 -2.20460955  1.56768899  0.45080567 -2.03146437  0.64009418],0.0,[0.007 0.062 0.031 0.003 0.052],0.052000000000000005,0.086,0.155
